dataset,model,method,method_display,video_idx,deletion_auc,insertion_auc,avg_drop,pointing_game,iou50,iou_value
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,25,0.4956328972710643,0.7761683161713444,0.0,0.0,0.0,0.012395617070357554
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,26,0.05565297000550791,0.366366767457729,0.0,0.0,1.0,0.5841692477863374
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,27,0.14049395017758634,0.865032429161328,0.04016167428286109,1.0,0.0,0.22016027511531194
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,28,0.5421784722688702,0.6431292032140168,0.0,0.0,1.0,0.5951255286428296
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,29,0.1771261930589405,0.255896971548033,8.31555713468409,1.0,0.0,0.28268570361466455
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,0,0.08352455682412023,0.5220923547463455,0.0,1.0,1.0,0.7488371896815577
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,1,0.04810378016109717,0.7563359765404394,0.0,0.0,0.0,0.014966935793925414
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,2,0.2251993475317779,0.4397597792962141,0.0,0.0,0.0,0.07172473735661722
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,3,0.6138849334665428,0.5702007479526459,95.7649903406652,0.0,0.0,0.1792240665453181
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,4,0.4862540319039906,0.5968255688997209,0.12077953171383303,1.0,1.0,0.5898497592743414
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,5,0.293064041532927,0.38390212208373603,20.97705757687155,1.0,0.0,0.46661841638435525
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,6,0.8294733693168244,0.5882197983214431,0.0,1.0,1.0,0.6653202614379085
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,7,0.1672002512318641,0.27123336530752945,0.0,0.0,0.0,0.0022902729719338714
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,8,0.2313212469429083,0.6004486722806707,0.0,1.0,0.0,0.19594848135332565
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,9,0.3278275269147309,0.6182760056500041,0.0,0.0,0.0,0.14547639234962537
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,10,0.32217361008941736,0.5280394437531534,22.5421987291658,0.0,0.0,0.4036390760849515
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,11,0.031208908224764992,0.1540245759431651,0.0,0.0,0.0,0.218664583996813
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,12,0.733335066779277,0.7044634114762857,0.0,1.0,0.0,0.4403695014021464
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,13,0.23629819196606716,0.447341700809718,0.0,0.0,1.0,0.7078504098156385
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,14,0.10788327137766168,0.7905530705239969,0.01346706604853688,1.0,1.0,0.7472030717811701
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,15,0.6061059332098498,0.6295184945243989,0.0,0.0,1.0,0.7023598356724181
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,16,0.011810830953902198,0.6105012527970047,77.46404416532445,0.0,0.0,0.0
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,17,0.24522395550279905,0.570821328272804,71.81987531806989,0.0,0.0,0.12044315073160759
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,18,0.27326203385866144,0.40606845573219263,0.0,0.0,1.0,0.7827589226333712
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,19,0.38507396170897046,0.3435912443755408,0.0,0.0,0.0,0.2172212147605141
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,20,0.15369944806120647,0.6086212031996241,0.0,0.0,0.0,0.2045006668735921
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,21,0.22773414531336442,0.3605050283689946,25.174204734951445,0.0,0.0,0.20475090639080964
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,22,0.3720229472383051,0.5337967554802165,0.6315697290017775,0.0,0.0,0.053957305274760795
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,23,0.37580256635954823,0.4296181340329803,0.26451413248873223,0.0,0.0,0.30728489042675894
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,24,0.08404759424060487,0.32595303287268385,0.0,0.0,0.0,0.07409611047308048
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,25,0.44982146592162436,0.716277034886965,0.0,0.0,0.0,0.012395617070357554
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,26,0.06057549488015805,0.26189871733060677,0.0,1.0,1.0,0.5841692477863374
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,27,0.2272529631554081,0.8077642329285489,20.16809848181361,0.0,0.0,0.1740444545915357
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,28,0.6725572304483934,0.7470523820680756,0.0,1.0,1.0,0.5951255286428296
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,29,0.19194782992849024,0.23837506459598867,6.155207843064767,1.0,0.0,0.28268570361466455
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,0,0.05077008026430674,0.1958106846006457,96.40093062026672,1.0,1.0,0.8022694982782309
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,1,0.11225979701449816,0.5710756259171049,39.168282876129624,0.0,0.0,0.010506389041457577
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,2,0.2201934402765422,0.5559352734904375,28.934682075297186,0.0,0.0,0.07660183227248962
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,3,0.1599354837807949,0.7933128978152287,98.73497515637607,0.0,0.0,0.2759141243742855
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,4,0.6168063319174345,0.6000403762608663,91.66463044348261,1.0,1.0,0.571394396383052
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,5,0.34927320825510383,0.32060102905839205,98.23857874908406,1.0,0.0,0.46418068815030833
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,6,0.5465363294554885,0.4677370454159359,85.70261460820318,1.0,1.0,0.692081650407507
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,7,0.20199611203601456,0.24858002877173407,95.02011273390404,0.0,0.0,0.00446176786791876
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,8,0.15100272926891928,0.6963583853156355,96.76884355132412,0.0,0.0,0.20127781178818732
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,9,0.30852034500994513,0.4519940773557506,99.68797033322049,0.0,0.0,0.13184933157270773
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,10,0.2303628879159967,0.38706598155732774,96.81097936099468,1.0,0.0,0.4160540527586392
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,11,0.03909690992933261,0.20196808560784094,78.61044596078713,0.0,0.0,0.21346798992981358
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,12,0.4300948927531042,0.7809727742210032,99.8079406789209,1.0,0.0,0.4403695014021464
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,13,0.5424443280034081,0.44642509181788936,99.79550007604068,1.0,1.0,0.7079196208882622
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,14,0.1899501766669235,0.7651116139036135,99.14565505293677,1.0,1.0,0.6898189115778958
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,15,0.40166305430083943,0.551771103458071,0.0,1.0,1.0,0.7001200927652794
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,16,0.011818956076112925,0.5803513347860467,97.5664957559343,0.0,0.0,0.0
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,17,0.2390465059083808,0.45511946630668815,91.87775829571716,1.0,0.0,0.027162323880448407
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,18,0.35817836347627874,0.506943962360191,0.0,0.0,1.0,0.7827589226333712
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,19,0.2034000998711544,0.32936331982919353,98.03121295214734,0.0,0.0,0.22974439029025956
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,20,0.20495775797317956,0.4687403728196457,90.34672456723666,0.0,0.0,0.21663278860973992
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,21,0.20228969141390835,0.29763190596576905,96.49995644376423,0.0,0.0,0.16635664225178753
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,22,0.49357537773518195,0.33370297150488204,97.62092506850045,0.0,0.0,0.05075863631505217
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,23,0.34134983095029364,0.7262108961745193,94.36630205606232,1.0,0.0,0.41418880377316597
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,24,0.07198524083953659,0.08694819842788175,98.27161865899414,0.0,0.0,0.074722276971271
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,25,0.45631621362634794,0.7900060789576666,39.231067920785975,0.0,0.0,0.0022724480692506554
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,26,0.04646473473942331,0.22510880706581754,21.336456792746816,1.0,1.0,0.5841692477863374
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,27,0.2280926577535993,0.6974115767343204,21.80906467704453,1.0,0.0,0.24621638024110637
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,28,0.5226412080951713,0.8201544250296484,0.0,1.0,1.0,0.5951255286428296
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,29,0.19879349889484554,0.2408186530958326,72.45007590773272,1.0,0.0,0.291193314631846
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,0,0.41097778408517455,0.28127542810822315,99.34250226584946,0.0,1.0,0.7599977058482082
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,1,0.10227335583049929,0.6547627329446131,0.0,0.0,0.0,0.014359105870248608
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,2,0.18173667594058274,0.7373233983722745,0.0,0.0,0.0,0.0716081711905983
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,3,0.5253094664185187,0.4409053067905756,98.78958841106855,0.0,0.0,0.17807570019643978
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,4,0.6331072258652894,0.31271125080468787,99.95567527330502,1.0,1.0,0.5542218495924174
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,5,0.4795676162390272,0.3346284482375198,99.21798015883785,1.0,1.0,0.5069553464864672
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,6,0.7563954041607749,0.4467278277679234,82.5485280235131,1.0,1.0,0.6653202614379085
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,7,0.5767340319268616,0.13283414656388878,99.1903267368126,0.0,0.0,0.0023175381263616556
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,8,0.5575088308483082,0.2705073437244565,98.80031991662375,0.0,0.0,0.19594848135332565
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,9,0.6420336341680035,0.3037583429873286,99.83402203370231,1.0,0.0,0.158776304904657
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,10,0.28635010378221926,0.26405153458430275,99.307805898857,0.0,0.0,0.3804721660582707
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,11,0.10938673668451239,0.14367964018178808,99.81808688763661,0.0,0.0,0.21542654800038472
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,12,0.7611636960330693,0.8087705974244431,99.88293971808551,1.0,0.0,0.4403695014021464
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,13,0.5620120044957645,0.40740875324191944,99.77434938006246,0.0,1.0,0.7058893732660622
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,14,0.4144380163498286,0.4189780162687408,23.568385004281858,1.0,1.0,0.7472030717811701
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,15,0.14129683750958538,0.6881715028160902,0.0,1.0,1.0,0.6959577193278028
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,16,0.024019393739255678,0.11897900541053849,99.72724458541168,0.0,0.0,0.0
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,17,0.4137485629260581,0.236166762962725,99.3629928159087,0.0,0.0,0.027162323880448407
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,18,0.34224531900338206,0.2728320041363881,99.55797903297922,1.0,1.0,0.6980595345548887
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,19,0.2705766212465334,0.36598716455533603,77.73409210913866,0.0,0.0,0.2172212147605141
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,20,0.44115801127356247,0.124611351055864,99.30721068501529,1.0,0.0,0.2045006668735921
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,21,0.38848431673063033,0.3986820218417951,94.49795515753398,0.0,0.0,0.15528514831624707
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,22,0.5648029447088169,0.365138995040245,83.25829765240648,0.0,0.0,0.04067737227301598
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,23,0.5125423085013388,0.3578606925821079,98.9212926484327,1.0,0.0,0.26718943226197506
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,24,0.15492801641420578,0.1469189930627283,99.45170741158064,0.0,0.0,0.03654287605266188
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,25,0.41680427954150134,0.8407982824513477,0.0367561554459703,0.0,0.0,0.01223849097196442
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,26,0.0862715012600078,0.2667029917313007,98.77758999538109,1.0,1.0,0.5460175081724873
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,27,0.5642660659472281,0.43615188881960026,99.93932833444268,0.0,0.0,0.19999799172177415
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,28,0.4058966438131678,0.7373000955069237,0.0,0.0,1.0,0.5951255286428296
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,29,0.14382005255834543,0.26296880632829484,70.73502742817013,0.0,0.0,0.2809424953609193
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,0,0.07029215885214198,0.4612009702622516,68.17215967917468,1.0,1.0,0.6345920392458807
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,1,0.536988453844929,0.52469432857069,0.0,0.0,0.0,0.01865643897106401
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,2,0.29169600029644727,0.6968294209413767,0.0,0.0,0.0,0.0986199704881081
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,3,0.34848974478136985,0.7599635268894986,82.93692172070288,1.0,0.0,0.291376311937632
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,4,0.17046832830716036,0.8185335394644806,16.962684570476412,0.0,1.0,0.6076029803516837
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,5,0.41816977941439754,0.6620585009744261,48.42056812041873,1.0,0.0,0.43947843544793297
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,6,0.46381827814912313,0.8123349049806956,1.4390545401646855,1.0,1.0,0.7447218240031549
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,7,0.040048660405751876,0.6779254266076382,8.581832109755252,0.0,0.0,0.0035497539097497266
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,8,0.13020858843889718,0.6734102285818122,3.7807365236428265,1.0,0.0,0.26846968900819
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,9,0.17082570177975845,0.7401347888500663,18.763509973220142,0.0,0.0,0.15816258799969402
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,10,0.4949894319838312,0.4042220873369368,69.36448737483065,1.0,0.0,0.3872279420601718
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,11,0.024548702941013627,0.16876304124569622,29.483170053574966,1.0,0.0,0.218664583996813
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,12,0.07356627231839041,0.9006378921449302,0.0,0.0,0.0,0.5604370188132081
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,13,0.10841237085290277,0.418253355940229,38.72484166366839,1.0,1.0,0.7078504098156385
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,14,0.1436298048842673,0.8152394272268363,34.37017024004941,1.0,1.0,0.4674803282105892
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,15,0.39853245671288096,0.5827691527153683,0.0,1.0,1.0,0.6071031380899717
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,16,0.0071189613045623094,0.04258464793525604,99.0324212752571,0.0,0.0,0.0
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,17,0.12900131189165087,0.6708178619470562,55.817771304390746,0.0,0.0,0.027162323880448407
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,18,0.20874568576624242,0.5321846347025188,0.0,1.0,1.0,0.7800327529543711
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,19,0.3132179783796875,0.6703133560398248,40.06036346899739,0.0,0.0,0.2746551503607033
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,20,0.044550771832419137,0.557684754429107,0.0,0.0,0.0,0.23620959470226638
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,21,0.38802494139627836,0.5763726402209691,67.55122614378955,0.0,0.0,0.19807531598169806
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,22,0.5479113269401282,0.6363732768585663,0.6750941276350899,0.0,0.0,0.053957305274760795
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,23,0.1725630496955334,0.8048345314431705,3.727985994641398,0.0,0.0,0.453657182486258
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,24,0.04101197193409071,0.4285231582779231,90.4077989486209,0.0,0.0,0.06157053808679712
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,25,0.8165968741522439,0.948391756680602,0.0,0.0,0.0,0.019138178546335004
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,26,0.11087102908355284,0.3598566668175898,0.0,1.0,1.0,0.5315645229882342
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,27,0.1090411447820743,0.7961975471292355,5.9947706376795304,1.0,0.0,0.3210545543324655
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,28,0.7680145295318291,0.8837415973379824,0.0,1.0,1.0,0.5703288861232724
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,29,0.19755211969418046,0.19214405022760556,70.84753222908145,0.0,0.0,0.3044106625228013
Kinetics400,TANet,AOSA,AOSA,0,0.08336617991943032,0.18285400812374014,17.404578231827127,1.0,1.0,0.7411928506794638
Kinetics400,TANet,AOSA,AOSA,1,0.05885596066462377,0.781261846408216,0.0,0.0,0.0,0.014966935793925414
Kinetics400,TANet,AOSA,AOSA,2,0.3501908090937818,0.8090758033349279,0.0,0.0,0.0,0.07150192938936567
Kinetics400,TANet,AOSA,AOSA,3,0.2531408157410355,0.8470286134096073,87.49192167738748,1.0,0.0,0.1792240665453181
Kinetics400,TANet,AOSA,AOSA,4,0.2493332165171758,0.7297313786267563,48.76833403145156,1.0,1.0,0.5898497592743414
Kinetics400,TANet,AOSA,AOSA,5,0.44840559934341684,0.41924699196641463,86.26950624076345,1.0,0.0,0.4725043496782431
Kinetics400,TANet,AOSA,AOSA,6,0.4497043201880371,0.8326233746521849,26.77669170325771,1.0,1.0,0.6653202614379085
Kinetics400,TANet,AOSA,AOSA,7,0.4447900711293786,0.3275280734078219,86.453319220934,0.0,0.0,0.0023192637690469587
Kinetics400,TANet,AOSA,AOSA,8,0.08552901866080148,0.7014697453598704,0.0,1.0,0.0,0.19594848135332565
Kinetics400,TANet,AOSA,AOSA,9,0.25199379098105307,0.6247891127746695,0.0,0.0,0.0,0.14547639234962537
Kinetics400,TANet,AOSA,AOSA,10,0.10779043167638767,0.29336419200710034,97.61621140939928,0.0,0.0,0.4036390760849515
Kinetics400,TANet,AOSA,AOSA,11,0.0898244408202335,0.11745345766754679,39.011381143567014,1.0,0.0,0.218664583996813
Kinetics400,TANet,AOSA,AOSA,12,0.16857848667035907,0.952259945154767,0.049574316995699405,1.0,0.0,0.43810832950159
Kinetics400,TANet,AOSA,AOSA,13,0.3535441613004017,0.5972316467079107,3.6178612582840612,1.0,1.0,0.7078504098156385
Kinetics400,TANet,AOSA,AOSA,14,0.17543764238344076,0.7748510596834522,89.10991874154769,1.0,1.0,0.7472030717811701
Kinetics400,TANet,AOSA,AOSA,15,0.6477363315373252,0.711928459780116,0.0,1.0,1.0,0.7023598356724181
Kinetics400,TANet,AOSA,AOSA,16,0.028558241973266993,0.3613762259177572,2.591343818838033,0.0,0.0,0.0
Kinetics400,TANet,AOSA,AOSA,17,0.1954123145081608,0.7828393600124253,56.33793499279441,0.0,0.0,0.027162323880448407
Kinetics400,TANet,AOSA,AOSA,18,0.24286307044687921,0.4491818905454093,0.0,1.0,1.0,0.7827589226333712
Kinetics400,TANet,AOSA,AOSA,19,0.3424626171379507,0.6273020112832396,88.68002128186325,0.0,0.0,0.2172212147605141
Kinetics400,TANet,AOSA,AOSA,20,0.15227918784770617,0.5970752937018705,0.0,0.0,0.0,0.20708707561561057
Kinetics400,TANet,AOSA,AOSA,21,0.2434218855616987,0.5602434487307724,69.23679339800631,1.0,0.0,0.20475090639080964
Kinetics400,TANet,AOSA,AOSA,22,0.29779098805318716,0.41515945377331614,46.179118133318234,0.0,0.0,0.053957305274760795
Kinetics400,TANet,AOSA,AOSA,23,0.3194735111847882,0.7325306092080084,75.10393223478195,0.0,0.0,0.30728489042675894
Kinetics400,TANet,AOSA,AOSA,24,0.08152774873239266,0.045022353451929335,9.15182669703934,0.0,0.0,0.07409611047308048
Kinetics400,TANet,AOSA,AOSA,25,0.3128592657452226,0.6887938974029009,0.0,0.0,0.0,0.012552523615551954
Kinetics400,TANet,AOSA,AOSA,26,0.036800762382910045,0.31225604109211785,0.0,0.0,1.0,0.5841692477863374
Kinetics400,TANet,AOSA,AOSA,27,0.16246480379896563,0.8228195715779422,76.68666664004321,1.0,0.0,0.22016027511531194
Kinetics400,TANet,AOSA,AOSA,28,0.5178275992431054,0.8268139429151373,0.0,1.0,1.0,0.590260429493773
Kinetics400,TANet,AOSA,AOSA,29,0.18473696070430162,0.19885803865692184,62.838885967593754,0.0,0.0,0.28268570361466455
Kinetics400,TANet,GradCAM,GradCAM,0,0.09054505975962641,0.4426456719785434,60.21436395988144,0.0,1.0,0.6983191383775261
Kinetics400,TANet,GradCAM,GradCAM,1,0.18684702973045636,0.8317410624816605,0.0,0.0,0.0,0.013651731994029965
Kinetics400,TANet,GradCAM,GradCAM,2,0.30206029688898267,0.6999882848787685,0.0,0.0,0.0,0.08295443959953334
Kinetics400,TANet,GradCAM,GradCAM,3,0.5825477909335747,0.7522408462422671,36.65615844953562,0.0,0.0,0.22759438261306458
Kinetics400,TANet,GradCAM,GradCAM,4,0.6023736838777731,0.43302664188079787,83.8010271641141,0.0,0.0,0.4556242916432812
Kinetics400,TANet,GradCAM,GradCAM,5,0.41956697986014735,0.663436978669047,35.39514555202199,1.0,0.0,0.46251392588235624
Kinetics400,TANet,GradCAM,GradCAM,6,0.4367926153510363,0.8240355861917563,1.799414857520915,1.0,1.0,0.7503587764099636
Kinetics400,TANet,GradCAM,GradCAM,7,0.037772274751031176,0.6322840727511738,0.0,0.0,0.0,0.004269144590846171
Kinetics400,TANet,GradCAM,GradCAM,8,0.13896850850484627,0.6727025664375963,10.948183621345605,0.0,0.0,0.300355709988509
Kinetics400,TANet,GradCAM,GradCAM,9,0.16160531717894822,0.6928585776513795,12.24324885576712,0.0,0.0,0.1447220689936519
Kinetics400,TANet,GradCAM,GradCAM,10,0.31967329618726825,0.40522564237196496,86.11869851873625,0.0,0.0,0.39585433711542367
Kinetics400,TANet,GradCAM,GradCAM,11,0.08831494851600685,0.0797215543261196,98.09325593298371,1.0,0.0,0.2398039224918516
Kinetics400,TANet,GradCAM,GradCAM,12,0.044414091848492925,0.8696176543584927,0.0,0.0,0.0,0.5407247879551125
Kinetics400,TANet,GradCAM,GradCAM,13,0.2185948300647364,0.5702447655954215,21.814883369878835,0.0,1.0,0.6402270759016127
Kinetics400,TANet,GradCAM,GradCAM,14,0.11809333107334694,0.7934843080066016,2.440466059446455,0.0,1.0,0.6107284532358491
Kinetics400,TANet,GradCAM,GradCAM,15,0.375081430717142,0.5659230545725584,0.0,0.0,1.0,0.5681692285309498
Kinetics400,TANet,GradCAM,GradCAM,16,0.007504538750005693,0.13806454203261023,94.7928748459753,0.0,0.0,0.0
Kinetics400,TANet,GradCAM,GradCAM,17,0.11791689745798893,0.6998891170126424,35.45369948204759,1.0,0.0,0.026356823695613936
Kinetics400,TANet,GradCAM,GradCAM,18,0.20319570746328613,0.6080371571416832,0.0,0.0,1.0,0.7622624495496269
Kinetics400,TANet,GradCAM,GradCAM,19,0.17001520274011644,0.7067214724798405,23.379341161283918,0.0,0.0,0.29416759514993235
Kinetics400,TANet,GradCAM,GradCAM,20,0.04283633732386671,0.6409314393109005,0.0,0.0,0.0,0.22550706501903123
Kinetics400,TANet,GradCAM,GradCAM,21,0.38473686628614984,0.47983979884849415,31.75937284492233,0.0,0.0,0.1913282876870317
Kinetics400,TANet,GradCAM,GradCAM,22,0.5224498055843906,0.6208349623413262,0.14318368252015706,0.0,0.0,0.06286079187319676
Kinetics400,TANet,GradCAM,GradCAM,23,0.1325653841899574,0.7909615138301888,1.8325934945977296,0.0,0.0,0.4427914798915071
Kinetics400,TANet,GradCAM,GradCAM,24,0.05545625452153538,0.2735876185877049,91.15587684574254,0.0,0.0,0.0641528121411119
Kinetics400,TANet,GradCAM,GradCAM,25,0.7273048019189261,0.9305382099970069,0.0,0.0,0.0,0.01487931583114254
Kinetics400,TANet,GradCAM,GradCAM,26,0.05846813627526792,0.35097561651945086,0.0,0.0,1.0,0.48643854753347027
Kinetics400,TANet,GradCAM,GradCAM,27,0.07682416595629549,0.8019272363520721,0.15434647603957968,1.0,0.0,0.3255548897192476
Kinetics400,TANet,GradCAM,GradCAM,28,0.7043703709835316,0.8587819667855822,0.0,0.0,1.0,0.565721483077188
Kinetics400,TANet,GradCAM,GradCAM,29,0.0969706132931057,0.2549118846521797,72.4627092448579,1.0,0.0,0.28924043786947
