dataset,model,method,video_class,video_name,sensitivity_n,random_correlation,reversed_correlation,n,n_subsets,seed
Kinetics400,TANet,3D-RISE-NEW,213,fcD17GSzCI8_000001_000011.mp4,0.3544038963336835,-0.13104284844850883,-0.3544038963336835,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,213,fcD17GSzCI8_000001_000011.mp4,-0.022196512203760684,-0.13104284844850883,0.022196512203760684,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,213,fcD17GSzCI8_000001_000011.mp4,0.3400456668262436,-0.22523284598925375,-0.3400456668262435,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,213,fcD17GSzCI8_000001_000011.mp4,-0.05437069676378548,-0.22523284598925375,0.05437069676378552,10,100,777
Kinetics400,TANet,SaliencyTubes,213,fcD17GSzCI8_000001_000011.mp4,0.13182032084317394,-0.13104284844850883,-0.13182032084317388,10,100,777
Kinetics400,TANet,AOSA,213,fcD17GSzCI8_000001_000011.mp4,0.2997962148765034,-0.13104284844850883,-0.2997962148765035,10,100,777
Kinetics400,TANet,GradCAM,213,fcD17GSzCI8_000001_000011.mp4,0.27167557095954287,-0.13104284844850883,-0.2716755709595429,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,0.26368699392631884,-0.07867003714316333,-0.2636869939263187,10,100,777
Kinetics400,TANet,3D-LIME-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,0.1909720513421762,-0.07867003714316333,-0.1909720513421762,10,100,777
Kinetics400,TANet,3D-RISE-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,0.48442730468510026,0.02499487019487877,-0.48442730468510004,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,-0.10652761027281296,0.02499487019487877,0.10652761027281296,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,0.4170494572056305,-0.07867003714316333,-0.4170494572056304,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,214,mY0Zh6IYpgA_000045_000055.mp4,0.10920927922722035,-0.07867003714316333,-0.10920927922722035,10,100,777
Kinetics400,TANet,SaliencyTubes,214,mY0Zh6IYpgA_000045_000055.mp4,0.4808945763458334,0.02499487019487877,-0.48089457634583355,10,100,777
Kinetics400,TANet,AOSA,214,mY0Zh6IYpgA_000045_000055.mp4,0.2120496298436982,0.02499487019487877,-0.2120496298436982,10,100,777
Kinetics400,TANet,GradCAM,214,mY0Zh6IYpgA_000045_000055.mp4,0.49048261395217924,0.02499487019487877,-0.49048261395217924,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.5289325587831364,0.03297551363246656,-0.5289325587831362,10,100,777
Kinetics400,TANet,3D-LIME-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.39015864969614433,0.03297551363246656,-0.3901586496961445,10,100,777
Kinetics400,TANet,3D-RISE-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.2735814676593582,-0.1264004490491227,-0.2735814676593582,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.2423621020448358,-0.1264004490491227,-0.2423621020448358,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.5295598088991067,0.03297551363246656,-0.5295598088991069,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,220,FOV6Yqg6B_Q_000004_000014.mp4,0.19740232038497377,0.03297551363246656,-0.19740232038497382,10,100,777
Kinetics400,TANet,SaliencyTubes,220,FOV6Yqg6B_Q_000004_000014.mp4,0.28542881780985135,-0.1264004490491227,-0.28542881780985135,10,100,777
Kinetics400,TANet,AOSA,220,FOV6Yqg6B_Q_000004_000014.mp4,0.07532512686704995,-0.1264004490491227,-0.07532512686704995,10,100,777
Kinetics400,TANet,GradCAM,220,FOV6Yqg6B_Q_000004_000014.mp4,0.3076651922586617,-0.1264004490491227,-0.3076651922586616,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,-0.1872106569494926,0.08358527822429501,0.1872106569494925,10,100,777
Kinetics400,TANet,3D-LIME-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,-0.022088496400752975,0.08358527822429501,0.022088496400752996,10,100,777
Kinetics400,TANet,3D-RISE-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,0.09880361381407674,0.10415532122788207,-0.09880361381407674,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,0.19828899376000086,0.10415532122788207,-0.19828899376000086,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,0.46753309461371,0.08358527822429501,-0.4675330946137102,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,231,2ZP4Tcq4nq8_000020_000030.mp4,0.0037262150980928166,0.08358527822429501,-0.003726215098092811,10,100,777
Kinetics400,TANet,SaliencyTubes,231,2ZP4Tcq4nq8_000020_000030.mp4,-0.11520203191394944,0.10415532122788207,0.11520203191394934,10,100,777
Kinetics400,TANet,AOSA,231,2ZP4Tcq4nq8_000020_000030.mp4,-0.1131038154462196,0.10415532122788207,0.11310381544621954,10,100,777
Kinetics400,TANet,GradCAM,231,2ZP4Tcq4nq8_000020_000030.mp4,-0.09557264903699456,0.10415532122788207,0.09557264903699465,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,236,2G1sRvmbza0_000000_000010.mp4,-0.14643652598444654,0.109894630030313,0.14643652598444654,10,100,777
Kinetics400,TANet,3D-LIME-NEW,236,2G1sRvmbza0_000000_000010.mp4,-0.11869747561558078,0.109894630030313,0.11869747561558074,10,100,777
Kinetics400,TANet,3D-RISE-NEW,236,2G1sRvmbza0_000000_000010.mp4,0.4263622746533487,-0.04365874756020878,-0.4263622746533487,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,236,2G1sRvmbza0_000000_000010.mp4,-0.0032391734214959793,-0.04365874756020878,0.0032391734214959793,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,236,2G1sRvmbza0_000000_000010.mp4,-0.11491861214939575,0.109894630030313,0.1149186121493958,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,236,2G1sRvmbza0_000000_000010.mp4,-0.07048910065169738,0.109894630030313,0.07048910065169739,10,100,777
Kinetics400,TANet,SaliencyTubes,236,2G1sRvmbza0_000000_000010.mp4,-0.21999704583836968,-0.04365874756020878,0.21999704583836968,10,100,777
Kinetics400,TANet,AOSA,236,2G1sRvmbza0_000000_000010.mp4,0.4410004455245733,-0.04365874756020878,-0.4410004455245733,10,100,777
Kinetics400,TANet,GradCAM,236,2G1sRvmbza0_000000_000010.mp4,0.079173361499478,-0.04365874756020878,-0.07917336149947804,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,243,E-KmvjxUsd8_000110_000120.mp4,0.023763417439322743,-0.10492600492333648,-0.023763417439322754,10,100,777
Kinetics400,TANet,3D-LIME-NEW,243,E-KmvjxUsd8_000110_000120.mp4,0.6007377366640568,-0.10492600492333648,-0.6007377366640566,10,100,777
Kinetics400,TANet,3D-RISE-NEW,243,E-KmvjxUsd8_000110_000120.mp4,0.38051116986248495,0.011124486292470948,-0.38051116986248495,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,243,E-KmvjxUsd8_000110_000120.mp4,0.3554857905497917,0.011124486292470948,-0.3554857905497917,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,243,E-KmvjxUsd8_000110_000120.mp4,0.8547395790344983,-0.10492600492333648,-0.8547395790344983,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,243,E-KmvjxUsd8_000110_000120.mp4,-0.10749438256046455,-0.10492600492333648,0.10749438256046451,10,100,777
Kinetics400,TANet,SaliencyTubes,243,E-KmvjxUsd8_000110_000120.mp4,0.402397387059576,0.011124486292470948,-0.402397387059576,10,100,777
Kinetics400,TANet,AOSA,243,E-KmvjxUsd8_000110_000120.mp4,0.1351754629772614,0.011124486292470948,-0.1351754629772615,10,100,777
Kinetics400,TANet,GradCAM,243,E-KmvjxUsd8_000110_000120.mp4,0.36060342518440747,0.011124486292470948,-0.36060342518440747,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,244,0q1c6APn11c_000043_000053.mp4,-0.08448557894463192,0.031478083942048415,0.08448557894463196,10,100,777
Kinetics400,TANet,3D-LIME-NEW,244,0q1c6APn11c_000043_000053.mp4,-0.01696355416968719,0.031478083942048415,0.016963554169687197,10,100,777
Kinetics400,TANet,3D-RISE-NEW,244,0q1c6APn11c_000043_000053.mp4,0.38983033620471685,0.013121291039145574,-0.38983033620471685,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,244,0q1c6APn11c_000043_000053.mp4,0.057714130222298786,0.013121291039145574,-0.05771413022229879,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,244,0q1c6APn11c_000043_000053.mp4,0.013337576092855812,0.031478083942048415,-0.01333757609285581,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,244,0q1c6APn11c_000043_000053.mp4,-0.23308210315885622,0.031478083942048415,0.2330821031588561,10,100,777
Kinetics400,TANet,SaliencyTubes,244,0q1c6APn11c_000043_000053.mp4,-0.4566953347577346,0.013121291039145574,0.4566953347577349,10,100,777
Kinetics400,TANet,AOSA,244,0q1c6APn11c_000043_000053.mp4,0.4555782102993641,0.013121291039145574,-0.45557821029936396,10,100,777
Kinetics400,TANet,GradCAM,244,0q1c6APn11c_000043_000053.mp4,-0.4277145839765823,0.013121291039145574,0.4277145839765823,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.5083598395267293,0.05105751405020388,-0.5083598395267293,10,100,777
Kinetics400,TANet,3D-LIME-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.328064648333401,0.05105751405020388,-0.32806464833340077,10,100,777
Kinetics400,TANet,3D-RISE-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.6869162542887137,-0.10188817080197772,-0.6869162542887137,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.1994306835960525,-0.10188817080197772,-0.1994306835960525,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.6113174970283608,0.05105751405020388,-0.6113174970283608,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,252,vmlKvajfs_I_000191_000201.mp4,0.34888411403338426,0.05105751405020388,-0.34888411403338415,10,100,777
Kinetics400,TANet,SaliencyTubes,252,vmlKvajfs_I_000191_000201.mp4,0.3909192921215054,-0.10188817080197772,-0.3909192921215054,10,100,777
Kinetics400,TANet,AOSA,252,vmlKvajfs_I_000191_000201.mp4,0.5931366698480354,-0.10188817080197772,-0.5931366698480354,10,100,777
Kinetics400,TANet,GradCAM,252,vmlKvajfs_I_000191_000201.mp4,0.5108659168321292,-0.10188817080197772,-0.5108659168321292,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,253,LuBHCaA0bo4_000020_000030.mp4,0.14843672485343384,-0.04401193914861118,-0.14843672485343384,10,100,777
Kinetics400,TANet,3D-LIME-NEW,253,LuBHCaA0bo4_000020_000030.mp4,0.10475417956510852,-0.04401193914861118,-0.10475417956510855,10,100,777
Kinetics400,TANet,3D-RISE-NEW,253,LuBHCaA0bo4_000020_000030.mp4,0.32014230206264244,0.10415678423420834,-0.32014230206264244,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,253,LuBHCaA0bo4_000020_000030.mp4,-0.06714648447226391,0.10415678423420834,0.06714648447226396,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,253,LuBHCaA0bo4_000020_000030.mp4,0.5082413250650238,-0.04401193914861118,-0.5082413250650236,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,253,LuBHCaA0bo4_000020_000030.mp4,0.17317422827210818,-0.04401193914861118,-0.17317422827210818,10,100,777
Kinetics400,TANet,SaliencyTubes,253,LuBHCaA0bo4_000020_000030.mp4,0.24264647144052617,0.10415678423420834,-0.24264647144052617,10,100,777
Kinetics400,TANet,AOSA,253,LuBHCaA0bo4_000020_000030.mp4,0.34727750753162584,0.10415678423420834,-0.34727750753162584,10,100,777
Kinetics400,TANet,GradCAM,253,LuBHCaA0bo4_000020_000030.mp4,0.33860041278460773,0.10415678423420834,-0.3386004127846077,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.15781687504028427,-0.17069450265226227,-0.1578168750402843,10,100,777
Kinetics400,TANet,3D-LIME-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.21587949265863554,-0.17069450265226227,-0.21587949265863554,10,100,777
Kinetics400,TANet,3D-RISE-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.5370921398886084,0.13184265029692127,-0.5370921398886083,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.2196998216041116,0.13184265029692127,-0.21969982160411167,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.17655366906042202,-0.17069450265226227,-0.176553669060422,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,256,xQ5PoSoQnK0_000073_000083.mp4,0.060375644002819584,-0.17069450265226227,-0.060375644002819584,10,100,777
Kinetics400,TANet,SaliencyTubes,256,xQ5PoSoQnK0_000073_000083.mp4,0.16448238633437542,0.13184265029692127,-0.16448238633437542,10,100,777
Kinetics400,TANet,AOSA,256,xQ5PoSoQnK0_000073_000083.mp4,0.18384219356107495,0.13184265029692127,-0.18384219356107495,10,100,777
Kinetics400,TANet,GradCAM,256,xQ5PoSoQnK0_000073_000083.mp4,0.30725526705708545,0.13184265029692127,-0.30725526705708545,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,298,72vAM2L477g_000015_000025.mp4,0.09573870741819379,0.07254598567515409,-0.09573870741819382,10,100,777
Kinetics400,TANet,3D-LIME-NEW,298,72vAM2L477g_000015_000025.mp4,-0.0888481434261399,0.07254598567515409,0.0888481434261399,10,100,777
Kinetics400,TANet,3D-RISE-NEW,298,72vAM2L477g_000015_000025.mp4,-0.11554218059724237,0.002109940856785143,0.11554218059724244,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,298,72vAM2L477g_000015_000025.mp4,0.3373501034476906,0.002109940856785143,-0.3373501034476906,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,298,72vAM2L477g_000015_000025.mp4,0.08604460261352942,0.07254598567515409,-0.08604460261352945,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,298,72vAM2L477g_000015_000025.mp4,-0.11253196018616034,0.07254598567515409,0.11253196018616037,10,100,777
Kinetics400,TANet,SaliencyTubes,298,72vAM2L477g_000015_000025.mp4,-0.36033327442745583,0.002109940856785143,0.36033327442745616,10,100,777
Kinetics400,TANet,AOSA,298,72vAM2L477g_000015_000025.mp4,-0.31707320199392325,0.002109940856785143,0.31707320199392325,10,100,777
Kinetics400,TANet,GradCAM,298,72vAM2L477g_000015_000025.mp4,-0.26685302543444406,0.002109940856785143,0.2668530254344442,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,301,WLlSvm6yuj4_000011_000021.mp4,0.07002827043628784,-0.0343675918100428,-0.07002827043628787,10,100,777
Kinetics400,TANet,3D-LIME-NEW,301,WLlSvm6yuj4_000011_000021.mp4,0.07917632768783354,-0.0343675918100428,-0.07917632768783348,10,100,777
Kinetics400,TANet,3D-RISE-NEW,301,WLlSvm6yuj4_000011_000021.mp4,0.33773070022896134,-0.17390430680678845,-0.33773070022896134,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,301,WLlSvm6yuj4_000011_000021.mp4,0.022905947618888863,-0.17390430680678845,-0.022905947618888863,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,301,WLlSvm6yuj4_000011_000021.mp4,0.40339920856529476,-0.0343675918100428,-0.4033992085652947,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,301,WLlSvm6yuj4_000011_000021.mp4,-0.03597386707711376,-0.0343675918100428,0.035973867077113746,10,100,777
Kinetics400,TANet,SaliencyTubes,301,WLlSvm6yuj4_000011_000021.mp4,0.3868972789764514,-0.17390430680678845,-0.38689727897645143,10,100,777
Kinetics400,TANet,AOSA,301,WLlSvm6yuj4_000011_000021.mp4,0.13064584606134758,-0.17390430680678845,-0.13064584606134758,10,100,777
Kinetics400,TANet,GradCAM,301,WLlSvm6yuj4_000011_000021.mp4,0.37163836089043967,-0.17390430680678845,-0.3716383608904394,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,32,gM4HJUB1AlA_000143_000153.mp4,0.16305086246264477,0.03928432355746558,-0.16305086246264483,10,100,777
Kinetics400,TANet,3D-LIME-NEW,32,gM4HJUB1AlA_000143_000153.mp4,0.4840974512131832,0.03928432355746558,-0.48409745121318326,10,100,777
Kinetics400,TANet,3D-RISE-NEW,32,gM4HJUB1AlA_000143_000153.mp4,0.18724445364001283,-0.12989938517152919,-0.1872444536400128,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,32,gM4HJUB1AlA_000143_000153.mp4,0.33503691892320114,-0.12989938517152919,-0.33503691892320114,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,32,gM4HJUB1AlA_000143_000153.mp4,0.5989491985163734,0.03928432355746558,-0.5989491985163734,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,32,gM4HJUB1AlA_000143_000153.mp4,-0.048534873266221634,0.03928432355746558,0.04853487326622165,10,100,777
Kinetics400,TANet,SaliencyTubes,32,gM4HJUB1AlA_000143_000153.mp4,0.2841104056703983,-0.12989938517152919,-0.2841104056703983,10,100,777
Kinetics400,TANet,AOSA,32,gM4HJUB1AlA_000143_000153.mp4,0.3787337010767644,-0.12989938517152919,-0.37873370107676424,10,100,777
Kinetics400,TANet,GradCAM,32,gM4HJUB1AlA_000143_000153.mp4,0.3147108236439898,-0.12989938517152919,-0.3147108236439898,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.28422974434959447,-0.028728484410500764,-0.28422974434959436,10,100,777
Kinetics400,TANet,3D-LIME-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.5506825221458965,-0.028728484410500764,-0.5506825221458963,10,100,777
Kinetics400,TANet,3D-RISE-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.5277451364716444,-0.14449151495462634,-0.5277451364716441,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.04417223672486725,-0.14449151495462634,-0.04417223672486718,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.6666670412181974,-0.028728484410500764,-0.6666670412181974,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,336,lZhpAQIw_X4_000000_000010.mp4,0.05274537081792345,-0.028728484410500764,-0.05274537081792342,10,100,777
Kinetics400,TANet,SaliencyTubes,336,lZhpAQIw_X4_000000_000010.mp4,0.42240355521534595,-0.14449151495462634,-0.42240355521534584,10,100,777
Kinetics400,TANet,AOSA,336,lZhpAQIw_X4_000000_000010.mp4,0.4186005989899403,-0.14449151495462634,-0.4186005989899403,10,100,777
Kinetics400,TANet,GradCAM,336,lZhpAQIw_X4_000000_000010.mp4,0.4380168783212821,-0.14449151495462634,-0.4380168783212821,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,345,JtCdw8xvMF0_000020_000030.mp4,0.6500298294734722,-0.3012107301575452,-0.650029829473473,10,100,777
Kinetics400,TANet,3D-LIME-NEW,345,JtCdw8xvMF0_000020_000030.mp4,0.7373521436286338,-0.3012107301575452,-0.7373521436286339,10,100,777
Kinetics400,TANet,3D-RISE-NEW,345,JtCdw8xvMF0_000020_000030.mp4,0.005553293581841772,-0.05450348868101717,-0.005553293581841774,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,345,JtCdw8xvMF0_000020_000030.mp4,-0.1166050531847152,-0.05450348868101717,0.1166050531847152,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,345,JtCdw8xvMF0_000020_000030.mp4,0.8141106237924058,-0.3012107301575452,-0.8141106237924058,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,345,JtCdw8xvMF0_000020_000030.mp4,0.052580306324501384,-0.3012107301575452,-0.052580306324501405,10,100,777
Kinetics400,TANet,SaliencyTubes,345,JtCdw8xvMF0_000020_000030.mp4,0.18979393166678182,-0.05450348868101717,-0.18979393166678182,10,100,777
Kinetics400,TANet,AOSA,345,JtCdw8xvMF0_000020_000030.mp4,-0.1602930803882336,-0.05450348868101717,0.1602930803882336,10,100,777
Kinetics400,TANet,GradCAM,345,JtCdw8xvMF0_000020_000030.mp4,0.22311799137138982,-0.05450348868101717,-0.2231179913713897,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,35,Gvjdcbitk6s_000049_000059.mp4,0.17053249100407117,0.15284382468557284,-0.1705324910040712,10,100,777
Kinetics400,TANet,3D-LIME-NEW,35,Gvjdcbitk6s_000049_000059.mp4,-0.0688895418352302,0.15284382468557284,0.06888954183523018,10,100,777
Kinetics400,TANet,3D-RISE-NEW,35,Gvjdcbitk6s_000049_000059.mp4,0.41148372762249635,0.025145590144843986,-0.41148372762249635,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,35,Gvjdcbitk6s_000049_000059.mp4,0.3606568481332989,0.025145590144843986,-0.3606568481332989,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,35,Gvjdcbitk6s_000049_000059.mp4,0.09451665037723914,0.15284382468557284,-0.09451665037723908,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,35,Gvjdcbitk6s_000049_000059.mp4,0.16277772959395714,0.15284382468557284,-0.16277772959395714,10,100,777
Kinetics400,TANet,SaliencyTubes,35,Gvjdcbitk6s_000049_000059.mp4,0.6518820951969058,0.025145590144843986,-0.6518820951969057,10,100,777
Kinetics400,TANet,AOSA,35,Gvjdcbitk6s_000049_000059.mp4,-0.3040343539917235,0.025145590144843986,0.3040343539917235,10,100,777
Kinetics400,TANet,GradCAM,35,Gvjdcbitk6s_000049_000059.mp4,0.711805522040283,0.025145590144843986,-0.7118055220402832,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,0.11507282763605335,-0.024579197327110464,-0.1150728276360534,10,100,777
Kinetics400,TANet,3D-LIME-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,0.2789163386348631,-0.024579197327110464,-0.27891633863486326,10,100,777
Kinetics400,TANet,3D-RISE-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,0.5166142464285866,-0.08411910763850132,-0.5166142464285866,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,-0.09724072852466824,-0.08411910763850132,0.09724072852466824,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,0.2759741312578205,-0.024579197327110464,-0.2759741312578204,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,355,7YWrSwXh0QQ_000189_000199.mp4,-0.12085425840686732,-0.024579197327110464,0.12085425840686735,10,100,777
Kinetics400,TANet,SaliencyTubes,355,7YWrSwXh0QQ_000189_000199.mp4,0.2229626075570516,-0.08411910763850132,-0.22296260755705147,10,100,777
Kinetics400,TANet,AOSA,355,7YWrSwXh0QQ_000189_000199.mp4,0.12020109565642405,-0.08411910763850132,-0.12020109565642405,10,100,777
Kinetics400,TANet,GradCAM,355,7YWrSwXh0QQ_000189_000199.mp4,0.1483534914230128,-0.08411910763850132,-0.1483534914230128,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.46197487238199947,-0.09013973439549833,-0.46197487238199986,10,100,777
Kinetics400,TANet,3D-LIME-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.6106692102971659,-0.09013973439549833,-0.6106692102971659,10,100,777
Kinetics400,TANet,3D-RISE-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.2923971935130605,-0.03980826952978295,-0.2923971935130605,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.04260034562298231,-0.03980826952978295,-0.042600345622982295,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.6476338985328653,-0.09013973439549833,-0.6476338985328653,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,369,51Pr9xdOU7U_000121_000131.mp4,0.003653935868960795,-0.09013973439549833,-0.0036539358689608027,10,100,777
Kinetics400,TANet,SaliencyTubes,369,51Pr9xdOU7U_000121_000131.mp4,0.29017058094506387,-0.03980826952978295,-0.2901705809450638,10,100,777
Kinetics400,TANet,AOSA,369,51Pr9xdOU7U_000121_000131.mp4,0.20774459642643323,-0.03980826952978295,-0.20774459642643323,10,100,777
Kinetics400,TANet,GradCAM,369,51Pr9xdOU7U_000121_000131.mp4,0.3542789935332647,-0.03980826952978295,-0.35427899353326475,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,375,y9z2_r8pwG8_000036_000046.mp4,0.4053321417235486,0.03854409971752549,-0.40533214172354864,10,100,777
Kinetics400,TANet,3D-LIME-NEW,375,y9z2_r8pwG8_000036_000046.mp4,0.5112491119611283,0.03854409971752549,-0.5112491119611283,10,100,777
Kinetics400,TANet,3D-RISE-NEW,375,y9z2_r8pwG8_000036_000046.mp4,0.3683611874770033,-0.028881779278737637,-0.3683611874770033,10,100,777
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,375,y9z2_r8pwG8_000036_000046.mp4,-0.0476588934254622,-0.028881779278737637,0.047658893425462236,10,100,777
Kinetics400,TANet,LV-LOCO-NEW,375,y9z2_r8pwG8_000036_000046.mp4,0.39147586295253417,0.03854409971752549,-0.39147586295253456,10,100,777
Kinetics400,TANet,LV-Univ-Pred-NEW,375,y9z2_r8pwG8_000036_000046.mp4,-0.16740413029978032,0.03854409971752549,0.16740413029978032,10,100,777
Kinetics400,TANet,SaliencyTubes,375,y9z2_r8pwG8_000036_000046.mp4,0.40695091465027994,-0.028881779278737637,-0.40695091465028,10,100,777
Kinetics400,TANet,AOSA,375,y9z2_r8pwG8_000036_000046.mp4,0.28881460907024287,-0.028881779278737637,-0.28881460907024276,10,100,777
Kinetics400,TANet,GradCAM,375,y9z2_r8pwG8_000036_000046.mp4,0.40625323284150877,-0.028881779278737637,-0.4062532328415086,10,100,777
Kinetics400,TANet,3D-Kernel-SHAP-NEW,398,d2yKqlwqiOY_000002_000012.mp4,0.003556853411828139,-0.24012628184137289,-0.0035568534118280938,10,100,777
Kinetics400,TANet,3D-LIME-NEW,398,d2yKqlwqiOY_000002_000012.mp4,0.3168023820726737,-0.24012628184137289,-0.31680238207267375,10,100,777
