Metric,Dataset,N,Method A,Method B,Wilcoxon statistic,p raw,p Holm,Mean difference (A-B),Median difference (A-B),Rank-biserial effect,Significant
insertion_auc,EtriActivity3D,30,SaliencyTubes,AOSA,229.0,0.9515264742076397,1.0,0.04603627473753038,-0.06143771563306394,0.015053763440860216,False
insertion_auc,EtriActivity3D,30,SaliencyTubes,GradCAM,111.0,0.011303061619400978,0.18084898591041565,0.09971832168620882,0.027257285536686937,0.5225806451612903,False
insertion_auc,EtriActivity3D,30,AOSA,GradCAM,173.0,0.22855282202363014,1.0,0.05368204694867843,0.11051495255818278,0.25591397849462366,False
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-LIME,0.0,1.862645149230957e-09,6.705522537231445e-08,-0.09076974380852748,-0.09530040226914996,-1.0,True
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-RISE,67.0,0.0003449581563472748,0.008278995752334595,-0.10111260866710435,-0.07831158331385174,-0.7118279569892473,True
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,189.0,0.3817984350025654,1.0,0.019594699007149684,0.03768878626186062,0.1870967741935484,False
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,LV-LOCO,100.0,0.005382779985666275,0.0861244797706604,0.05188826272135348,0.06070873396059906,0.5698924731182796,False
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,LV-Univ-Pred,54.0,8.856505155563354e-05,0.0023912563920021057,0.15241088663207378,0.14659445820471712,0.7677419354838709,True
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,SaliencyTubes,126.0,0.027741437777876854,0.38838012889027596,-0.0689023715838052,-0.1019386694288204,-0.45806451612903226,False
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,AOSA,188.0,0.370740607380867,1.0,-0.03243499740228887,-0.013347022413869258,-0.1913978494623656,False
insertion_auc,Kinetics400,30,3D-Kernel-SHAP,GradCAM,119.0,0.018529480323195457,0.27794220484793186,-0.06450866263398823,-0.08004132705465272,-0.4881720430107527,False
insertion_auc,Kinetics400,30,3D-LIME,3D-RISE,206.0,0.5978077705949545,1.0,-0.010342864858576866,-0.008947604552745736,-0.11397849462365592,False
insertion_auc,Kinetics400,30,3D-LIME,3D-Sampled-Occl-Sens,49.0,4.968419671058655e-05,0.0013911575078964233,0.11036444281567717,0.1114354378669839,0.789247311827957,True
insertion_auc,Kinetics400,30,3D-LIME,LV-LOCO,12.0,1.30385160446167e-07,4.433095455169678e-06,0.14265800652988098,0.16254992470067736,0.9483870967741935,True
insertion_auc,Kinetics400,30,3D-LIME,LV-Univ-Pred,3.0,9.313225746154785e-09,3.259629011154175e-07,0.2431806304406013,0.23904001739748001,0.9870967741935484,True
insertion_auc,Kinetics400,30,3D-LIME,SaliencyTubes,203.0,0.5561132747679949,1.0,0.021867372224722285,0.022424011426522616,0.12688172043010754,False
insertion_auc,Kinetics400,30,3D-LIME,AOSA,92.0,0.0029870010912418365,0.05974002182483673,0.05833474640623861,0.06385052260506141,0.6043010752688172,False
insertion_auc,Kinetics400,30,3D-LIME,GradCAM,199.0,0.5027610473334789,1.0,0.026261081174539236,0.00739207102071196,0.14408602150537633,False
insertion_auc,Kinetics400,30,3D-RISE,3D-Sampled-Occl-Sens,56.0,0.00011058151721954346,0.00287511944770813,0.12070730767425404,0.10962974904834735,0.7591397849462366,True
insertion_auc,Kinetics400,30,3D-RISE,LV-LOCO,46.0,3.453157842159271e-05,0.0010014157742261887,0.15300087138845783,0.15220225439071486,0.8021505376344086,True
insertion_auc,Kinetics400,30,3D-RISE,LV-Univ-Pred,20.0,6.910413503646851e-07,2.2804364562034607e-05,0.25352349529917817,0.2795068051186932,0.9139784946236559,True
insertion_auc,Kinetics400,30,3D-RISE,SaliencyTubes,167.0,0.18396909348666668,1.0,0.032210237083299155,0.03724770117007781,0.2817204301075269,False
insertion_auc,Kinetics400,30,3D-RISE,AOSA,90.0,0.002560090273618698,0.05376189574599266,0.06867761126481549,0.0463061818642721,0.6129032258064516,False
insertion_auc,Kinetics400,30,3D-RISE,GradCAM,160.0,0.140283040702343,1.0,0.03660394603311611,0.026340723572544966,0.3118279569892473,False
insertion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,LV-LOCO,162.0,0.15188691951334476,1.0,0.0322935637142038,0.027795687315670725,0.3032258064516129,False
insertion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,73.0,0.0006084088236093521,0.013384994119405746,0.1328161876249241,0.13126594637893738,0.6860215053763441,True
insertion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,SaliencyTubes,99.0,0.0050126127898693085,0.08521441742777824,-0.08849707059095488,-0.10257332339179451,-0.5741935483870968,False
insertion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,AOSA,145.0,0.07324407435953617,0.878928892314434,-0.05202969640943856,-0.046735379287363904,-0.3763440860215054,False
insertion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,GradCAM,97.0,0.004338232800364494,0.0780881904065609,-0.08410336164113794,-0.08805755302497686,-0.5827956989247312,False
insertion_auc,Kinetics400,30,LV-LOCO,LV-Univ-Pred,127.0,0.029325857758522034,0.38838012889027596,0.10052262391072032,0.048652392001011416,0.45376344086021503,False
insertion_auc,Kinetics400,30,LV-LOCO,SaliencyTubes,66.0,0.00031275488436222076,0.007818872109055519,-0.12079063430515867,-0.10922554415942104,-0.7161290322580646,True
insertion_auc,Kinetics400,30,LV-LOCO,AOSA,94.0,0.003475155681371689,0.06602795794606209,-0.08432326012364234,-0.0843018581473672,-0.5956989247311828,False
insertion_auc,Kinetics400,30,LV-LOCO,GradCAM,70.0,0.00046010687947273254,0.010582458227872849,-0.11639692535534171,-0.12484324161558273,-0.6989247311827957,True
insertion_auc,Kinetics400,30,LV-Univ-Pred,SaliencyTubes,30.0,3.7904828786849976e-06,0.00011750496923923492,-0.22131325821587894,-0.265293456192226,-0.8709677419354839,True
insertion_auc,Kinetics400,30,LV-Univ-Pred,AOSA,43.0,2.366676926612854e-05,0.0007100030779838562,-0.18484588403436267,-0.16895565664899925,-0.8150537634408602,True
insertion_auc,Kinetics400,30,LV-Univ-Pred,GradCAM,20.0,6.910413503646851e-07,2.2804364562034607e-05,-0.21691954926606208,-0.16990717094527474,-0.9139784946236559,True
insertion_auc,Kinetics400,30,SaliencyTubes,AOSA,178.0,0.2710056286305189,1.0,0.03646737418151633,0.041699856149984615,0.23440860215053763,False
insertion_auc,Kinetics400,30,SaliencyTubes,GradCAM,203.0,0.5561132747679949,1.0,0.004393708949816955,0.0083018654726853,0.12688172043010754,False
insertion_auc,Kinetics400,30,AOSA,GradCAM,179.0,0.28008678182959557,1.0,-0.032073665231699376,-0.035343799648888924,-0.23010752688172043,False
avg_drop,Overall,60,3D-Kernel-SHAP,3D-LIME,515.0,0.07590130406490567,1.0,5.19363195929715,0.0036928386785553343,0.2802236198462614,False
avg_drop,Overall,60,3D-Kernel-SHAP,3D-RISE,15.0,1.247576510624166e-09,3.8674871829349145e-08,23.665151245190057,16.960172741612737,0.9773755656108597,True
avg_drop,Overall,60,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,692.0,0.835197759590778,1.0,-4.677118560040981,0.0036511154247257,-0.03284416491963662,False
avg_drop,Overall,60,3D-Kernel-SHAP,LV-LOCO,52.0,1.1635688520273068e-09,3.7234203264873816e-08,-39.13102592909775,-39.65242307467134,-0.9348370927318296,True
avg_drop,Overall,60,3D-Kernel-SHAP,LV-Univ-Pred,33.0,6.616764397738093e-10,2.183532251253571e-08,-47.306659560521055,-50.49299914240085,-0.9571428571428572,True
avg_drop,Overall,60,3D-Kernel-SHAP,SaliencyTubes,587.0,0.25529579578327,1.0,3.439703284870598,0.0,0.1795946890286513,False
avg_drop,Overall,60,3D-Kernel-SHAP,AOSA,632.0,0.7713744910172167,1.0,-0.5575353195256528,0.0,0.04675716440422323,False
avg_drop,Overall,60,3D-Kernel-SHAP,GradCAM,714.0,0.989405085059867,1.0,-2.994920234121342,0.0036511154247257,0.0020964360587002098,False
avg_drop,Overall,60,3D-LIME,3D-RISE,46.0,6.568280511553152e-08,1.5107045176572251e-06,18.47151928589291,2.453308160422984,0.9148936170212766,True
avg_drop,Overall,60,3D-LIME,3D-Sampled-Occl-Sens,498.0,0.3559607947414203,1.0,-9.870750519338133,0.0,-0.15306122448979592,False
avg_drop,Overall,60,3D-LIME,LV-LOCO,23.0,2.5863355700608047e-10,9.052174495212816e-09,-44.3246578883949,-44.99109009306212,-0.9711779448621554,True
avg_drop,Overall,60,3D-LIME,LV-Univ-Pred,62.0,2.9924449827806432e-09,8.97733494834193e-08,-52.50029151981821,-56.940820898193465,-0.9194805194805195,True
avg_drop,Overall,60,3D-LIME,SaliencyTubes,632.0,0.7713744910172167,1.0,-1.75392867442655,0.0,-0.04675716440422323,False
avg_drop,Overall,60,3D-LIME,AOSA,516.0,0.4602281322836087,1.0,-5.751167278822802,0.0,-0.12244897959183673,False
avg_drop,Overall,60,3D-LIME,GradCAM,559.0,0.3296393571677494,1.0,-8.18855219341849,0.0,-0.1568627450980392,False
avg_drop,Overall,60,3D-RISE,3D-Sampled-Occl-Sens,62.0,4.711523543851019e-06,8.951894733316937e-05,-28.342269805231044,-0.36346691521279656,-0.841025641025641,True
avg_drop,Overall,60,3D-RISE,LV-LOCO,0.0,1.1076151546135735e-10,3.987414556608865e-09,-62.79617717428781,-73.3835631651655,-1.0,True
avg_drop,Overall,60,3D-RISE,LV-Univ-Pred,3.0,2.8340500719682465e-10,9.635770244692038e-09,-70.97181080571112,-95.70820894829285,-0.9958071278825996,True
avg_drop,Overall,60,3D-RISE,SaliencyTubes,26.0,8.205660306312988e-09,2.2926511108525573e-07,-20.225447960319464,-5.481002393932535,-0.95578231292517,True
avg_drop,Overall,60,3D-RISE,AOSA,56.0,7.606611902281538e-07,1.5213223804563076e-05,-24.222686564715712,-2.154525205196097,-0.875968992248062,True
avg_drop,Overall,60,3D-RISE,GradCAM,38.0,2.6033129411414107e-08,6.247951058739386e-07,-26.660071479311405,-11.583563533172775,-0.9326241134751773,True
avg_drop,Overall,60,3D-Sampled-Occl-Sens,LV-LOCO,273.0,3.1253041816149603e-05,0.0005313017108745432,-34.45390736905677,-33.46172835385206,-0.6454545454545455,True
avg_drop,Overall,60,3D-Sampled-Occl-Sens,LV-Univ-Pred,163.0,3.6612063148948426e-07,7.688533261279169e-06,-42.62954100048007,-40.6128990149885,-0.7883116883116883,True
avg_drop,Overall,60,3D-Sampled-Occl-Sens,SaliencyTubes,553.0,0.5539416420840029,1.0,8.11682184491158,0.0,0.09714285714285714,False
avg_drop,Overall,60,3D-Sampled-Occl-Sens,AOSA,493.0,0.6037919466053148,1.0,4.119583240515329,0.0,0.08788159111933395,False
avg_drop,Overall,60,3D-Sampled-Occl-Sens,GradCAM,582.0,0.9509297401292157,1.0,1.6821983259196402,0.0,-0.01020408163265306,False
avg_drop,Overall,60,LV-LOCO,LV-Univ-Pred,495.0,0.008442613627799328,0.13508181804478925,-8.1756336314233,-2.0961125973885117,-0.4010889292196007,False
avg_drop,Overall,60,LV-LOCO,SaliencyTubes,103.0,1.4348785450968169e-08,3.730684217251724e-07,42.570729213968356,49.47264326793875,0.8709273182957393,True
avg_drop,Overall,60,LV-LOCO,AOSA,76.0,6.073819786904205e-09,1.7614077382022193e-07,38.5734906095721,35.67147536102317,0.9012987012987013,True
avg_drop,Overall,60,LV-LOCO,GradCAM,242.0,5.751105014987242e-06,0.00010351989026977036,36.13610569497641,39.68721570683789,0.6967418546365914,True
avg_drop,Overall,60,LV-Univ-Pred,SaliencyTubes,98.0,1.7980842234090462e-08,4.4952105585226156e-07,50.74636284539165,62.34584842252556,0.8727272727272727,True
avg_drop,Overall,60,LV-Univ-Pred,AOSA,73.0,8.188039681616276e-09,2.2926511108525573e-07,46.74912424099539,47.10619953248387,0.9016835016835016,True
avg_drop,Overall,60,LV-Univ-Pred,GradCAM,151.0,2.1448858553694113e-07,4.718748881812705e-06,44.31173932639972,54.85724839870979,0.8038961038961039,True
avg_drop,Overall,60,SaliencyTubes,AOSA,542.0,0.4831256276428616,1.0,-3.9972386043962502,0.0,-0.11510204081632654,False
avg_drop,Overall,60,SaliencyTubes,GradCAM,536.0,0.4466761575438011,1.0,-6.434623518991941,0.0,-0.12489795918367347,False
avg_drop,Overall,60,AOSA,GradCAM,537.0,0.6009159375972588,1.0,-2.437384914595688,0.0,-0.08673469387755102,False
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,3D-LIME,125.0,0.3129702263334466,1.0,5.853920694085659,0.0,0.23076923076923078,False
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,3D-RISE,12.0,5.132932280600104e-05,0.0012832330701500261,19.896344328882062,10.16160818430921,0.9261538461538461,True
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,68.0,0.00364884175344801,0.06203030980861617,-31.25307098439062,-24.013675455097285,-0.6402116402116402,False
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,LV-LOCO,22.0,3.762049416854355e-05,0.0010533738367192193,-37.400759265022316,-37.16315300591595,-0.8916256157635468,True
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,LV-Univ-Pred,14.0,1.6789398011889547e-05,0.000520471338368576,-50.50408711630731,-54.90159171530179,-0.9310344827586207,True
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,SaliencyTubes,164.0,0.5480897994315235,1.0,2.1145424737856287,0.0,0.13227513227513227,False
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,AOSA,142.0,0.581228130412935,1.0,1.2620892796571748,0.0,0.12615384615384614,False
avg_drop,EtriActivity3D,30,3D-Kernel-SHAP,GradCAM,134.0,0.18637637586110412,1.0,-12.569913106883353,-0.21249327193349124,-0.291005291005291,False
avg_drop,EtriActivity3D,30,3D-LIME,3D-RISE,30.0,0.0010204937218340382,0.02245086188034884,14.042423634796403,0.45046892636193053,0.782608695652174,True
avg_drop,EtriActivity3D,30,3D-LIME,3D-Sampled-Occl-Sens,44.0,0.0014302832356022808,0.027689666912823607,-37.106991678476284,-17.670699604028773,-0.7292307692307692,True
avg_drop,EtriActivity3D,30,3D-LIME,LV-LOCO,9.0,9.977698887788448e-06,0.00033924176218480724,-43.254679959107975,-44.97045030522589,-0.9556650246305419,True
avg_drop,EtriActivity3D,30,3D-LIME,LV-Univ-Pred,19.0,4.4219436418719385e-05,0.001149705346886704,-56.35800781039297,-69.23549179947831,-0.8994708994708994,True
avg_drop,EtriActivity3D,30,3D-LIME,SaliencyTubes,166.0,0.5805544804163953,1.0,-3.739378220300031,0.0,-0.12169312169312169,False
avg_drop,EtriActivity3D,30,3D-LIME,AOSA,158.0,0.9036267967285596,1.0,-4.591831414428484,0.0,-0.027692307692307693,False
avg_drop,EtriActivity3D,30,3D-LIME,GradCAM,95.0,0.023923853164438725,0.31101009113770345,-18.423833800969017,-2.148987487452203,-0.4973544973544973,False
avg_drop,EtriActivity3D,30,3D-RISE,3D-Sampled-Occl-Sens,3.0,1.1805397710215685e-05,0.00038957812443711764,-51.14941531327268,-59.62466124820512,-0.9829059829059829,True
avg_drop,EtriActivity3D,30,3D-RISE,LV-LOCO,0.0,3.789619441580871e-06,0.00013642629989691135,-57.29710359390438,-69.32231380404237,-1.0,True
avg_drop,EtriActivity3D,30,3D-RISE,LV-Univ-Pred,2.0,7.03341409095573e-06,0.00024616949318345053,-70.40043144518937,-95.88405758847944,-0.9894179894179894,True
avg_drop,EtriActivity3D,30,3D-RISE,SaliencyTubes,9.0,1.5287832826570214e-05,0.0004892106504502468,-17.781801855096433,-4.802685811004492,-0.9523809523809523,True
avg_drop,EtriActivity3D,30,3D-RISE,AOSA,28.0,0.0013844833456411803,0.027689666912823607,-18.634255049224887,-0.09858816406015991,-0.7786561264822134,True
avg_drop,EtriActivity3D,30,3D-RISE,GradCAM,12.0,3.287631744240596e-05,0.0009534132058297729,-32.466257435765414,-14.529029873202177,-0.9316239316239316,True
avg_drop,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-LOCO,199.0,0.927424500241308,1.0,-6.1476882806317,0.3202806796100619,-0.019704433497536946,False
avg_drop,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,101.0,0.01176542554947011,0.17648138324205165,-19.251016131916685,-7.2253402168637315,-0.535632183908046,False
avg_drop,EtriActivity3D,30,3D-Sampled-Occl-Sens,SaliencyTubes,90.0,0.010077145023405218,0.1612343203744835,33.367613458176244,28.62570930646289,0.5566502463054187,False
avg_drop,EtriActivity3D,30,3D-Sampled-Occl-Sens,AOSA,49.0,0.0013142759771905613,0.027599795521001787,32.51516026404779,4.978406428881058,0.7207977207977208,True
avg_drop,EtriActivity3D,30,3D-Sampled-Occl-Sens,GradCAM,119.0,0.055773716812032845,0.520227725687883,18.68315787750726,4.7883103266329226,0.41379310344827586,False
avg_drop,EtriActivity3D,30,LV-LOCO,LV-Univ-Pred,103.0,0.013291697673508594,0.1860837674291203,-13.103327851284986,-13.61943515117678,-0.5264367816091954,False
avg_drop,EtriActivity3D,30,LV-LOCO,SaliencyTubes,57.0,0.0005194443313058342,0.011947219620034187,39.51530173880795,55.93780195827476,0.7379310344827587,True
avg_drop,EtriActivity3D,30,LV-LOCO,AOSA,22.0,3.762049416854355e-05,0.0010533738367192193,38.66284854467949,38.44994313079592,0.8916256157635468,True
avg_drop,EtriActivity3D,30,LV-LOCO,GradCAM,121.0,0.03692078702122782,0.40612865723350605,24.830846158138964,29.359664925537313,0.4436781609195402,False
avg_drop,EtriActivity3D,30,LV-Univ-Pred,SaliencyTubes,44.0,0.0001756918371506169,0.004216604091614806,52.61862959009294,66.47810291264157,0.7977011494252874,True
avg_drop,EtriActivity3D,30,LV-Univ-Pred,AOSA,18.0,2.5232121796675605e-05,0.0007569636539002682,51.766176395964486,53.66958487650153,0.9113300492610837,True
avg_drop,EtriActivity3D,30,LV-Univ-Pred,GradCAM,79.0,0.0027461281721087192,0.04943030709795695,37.93417400942395,34.56526476034309,0.6367816091954023,True
avg_drop,EtriActivity3D,30,SaliencyTubes,AOSA,167.0,0.5971176684141064,1.0,-0.8524531941284553,0.0025602633777832636,0.1164021164021164,False
avg_drop,EtriActivity3D,30,SaliencyTubes,GradCAM,105.0,0.025641445180224084,0.31101009113770345,-14.684455580668986,-2.622532072744371,-0.4827586206896552,False
avg_drop,EtriActivity3D,30,AOSA,GradCAM,99.0,0.0520227725687883,0.520227725687883,-13.832002386540529,-5.7483671884056164,-0.4358974358974359,False
avg_drop,Kinetics400,30,3D-Kernel-SHAP,3D-LIME,148.0,0.21041384431760835,1.0,4.533343224508637,2.4454015952864014,0.270935960591133,False
avg_drop,Kinetics400,30,3D-Kernel-SHAP,3D-RISE,0.0,8.29809930635731e-06,0.00025724107849707664,27.433958161498065,19.53566728770466,1.0,True
avg_drop,Kinetics400,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,39.0,0.0005266468058223855,0.008952995698980552,21.898833864308653,13.154487399758136,0.7777777777777778,True
avg_drop,Kinetics400,30,3D-Kernel-SHAP,LV-LOCO,5.0,6.521320564544369e-06,0.0002086822580654198,-40.86129259317319,-39.65242307467134,-0.9753694581280788,True
avg_drop,Kinetics400,30,3D-Kernel-SHAP,LV-Univ-Pred,4.0,8.804538063577628e-06,0.00025724107849707664,-44.10923200473481,-41.99154953727805,-0.9788359788359788,True
avg_drop,Kinetics400,30,3D-Kernel-SHAP,SaliencyTubes,140.0,0.3672544095081207,1.0,4.764864095955567,0.0036511154247257,0.2022792022792023,False
avg_drop,Kinetics400,30,3D-Kernel-SHAP,AOSA,171.0,0.9090071978307225,1.0,-2.3771599187084784,0.0036511154247257,-0.02564102564102564,False
avg_drop,Kinetics400,30,3D-Kernel-SHAP,GradCAM,100.0,0.05516844006464357,0.6620212807757229,6.58007263864067,4.426264233712792,0.4301994301994302,False
avg_drop,Kinetics400,30,3D-LIME,3D-RISE,1.0,3.0883947354500344e-05,0.0007103307891535079,22.90061493698942,14.809480103494005,0.9927536231884058,True
avg_drop,Kinetics400,30,3D-LIME,3D-Sampled-Occl-Sens,30.0,0.0010204937218340382,0.01632789954934461,17.36549063980002,5.960719792953792,0.782608695652174,True
avg_drop,Kinetics400,30,3D-LIME,LV-LOCO,3.0,5.256413325850834e-06,0.00018923087973063,-45.394635817681824,-48.0720010556131,-0.9852216748768473,True
avg_drop,Kinetics400,30,3D-LIME,LV-Univ-Pred,12.0,1.3654670348802585e-05,0.00034136675872006465,-48.64257522924344,-53.51915597894167,-0.9408866995073891,True
avg_drop,Kinetics400,30,3D-LIME,SaliencyTubes,142.0,0.8192020334011836,1.0,0.2315208714469301,0.0,0.05333333333333334,False
avg_drop,Kinetics400,30,3D-LIME,AOSA,109.0,0.377758613852039,1.0,-6.910503143217115,0.0,-0.21014492753623187,False
avg_drop,Kinetics400,30,3D-LIME,GradCAM,111.0,0.265156633625956,1.0,2.0467294141320322,0.2808157632358139,0.26,False
avg_drop,Kinetics400,30,3D-RISE,3D-Sampled-Occl-Sens,31.0,0.31089682851661204,1.0,-5.5351242971894035,0.0,-0.31868131868131866,False
avg_drop,Kinetics400,30,3D-RISE,LV-LOCO,0.0,5.606116527496014e-06,0.0001962140784623605,-68.29525075467126,-81.49140355608685,-1.0,True
avg_drop,Kinetics400,30,3D-RISE,LV-Univ-Pred,0.0,8.29809930635731e-06,0.00025724107849707664,-71.54319016623286,-84.92552308511874,-1.0,True
avg_drop,Kinetics400,30,3D-RISE,SaliencyTubes,5.0,0.00012267381509278226,0.002453476301855645,-22.669094065542488,-10.844706838124502,-0.9567099567099567,True
avg_drop,Kinetics400,30,3D-RISE,AOSA,10.0,0.00039023125084089363,0.007024162515136085,-29.811118080206537,-22.09063496754242,-0.9047619047619048,True
avg_drop,Kinetics400,30,3D-RISE,GradCAM,10.0,0.0002454779714376183,0.004664081457314747,-20.85388552285738,-6.415347887171869,-0.9134199134199135,True
avg_drop,Kinetics400,30,3D-Sampled-Occl-Sens,LV-LOCO,0.0,5.606116527496014e-06,0.0001962140784623605,-62.76012645748184,-77.93598356649981,-1.0,True
avg_drop,Kinetics400,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,0.0,8.29809930635731e-06,0.00025724107849707664,-66.00806586904345,-81.15987893807107,-1.0,True
avg_drop,Kinetics400,30,3D-Sampled-Occl-Sens,SaliencyTubes,21.0,0.0010212800218205383,0.01632789954934461,-17.133969768353086,-3.622104192897746,-0.8181818181818182,True
avg_drop,Kinetics400,30,3D-Sampled-Occl-Sens,AOSA,24.0,0.002495007691836849,0.03493010768571589,-24.275993783017135,-6.3848439776617,-0.7714285714285715,True
avg_drop,Kinetics400,30,3D-Sampled-Occl-Sens,GradCAM,38.0,0.01237422010582018,0.16086486137566236,-15.318761225667986,-1.6837471098149561,-0.638095238095238,False
avg_drop,Kinetics400,30,LV-LOCO,LV-Univ-Pred,162.0,0.35049563131847306,1.0,-3.247939411561615,-0.5627265551178198,-0.2019704433497537,False
avg_drop,Kinetics400,30,LV-LOCO,SaliencyTubes,1.0,6.28108477823397e-06,0.00020727579768172103,45.62615668912875,39.1996753984578,0.9947089947089947,True
avg_drop,Kinetics400,30,LV-LOCO,AOSA,19.0,4.4219436418719385e-05,0.0009728276012118264,38.4841326744647,32.237252689109965,0.8994708994708994,True
avg_drop,Kinetics400,30,LV-LOCO,GradCAM,7.0,1.2280378206640874e-05,0.0003192898333726627,47.441365231813855,47.82756336722777,0.9629629629629629,True
avg_drop,Kinetics400,30,LV-Univ-Pred,SaliencyTubes,7.0,1.872638514690607e-05,0.0004494332435257457,48.87409610069037,47.17131677496853,0.9601139601139601,True
avg_drop,Kinetics400,30,LV-Univ-Pred,AOSA,20.0,7.835209088796207e-05,0.0016453939086472035,41.732072086026314,31.170170639307955,0.886039886039886,True
avg_drop,Kinetics400,30,LV-Univ-Pred,GradCAM,3.0,1.1805397710215685e-05,0.00031874573817582347,50.68930464337547,62.4360061370723,0.9829059829059829,True
avg_drop,Kinetics400,30,SaliencyTubes,AOSA,89.0,0.22342853015648512,1.0,-7.142024014664046,-0.0247871584978497,-0.2964426877470356,False
avg_drop,Kinetics400,30,SaliencyTubes,GradCAM,72.0,0.13054460509877688,1.0,1.8152085426851015,0.0,0.37662337662337664,False
avg_drop,Kinetics400,30,AOSA,GradCAM,92.0,0.2626860925759784,1.0,8.95723255734915,0.0,0.2727272727272727,False
pointing_game,Overall,60,3D-Kernel-SHAP,3D-LIME,4.0,0.05878172135535886,1.0,-0.08333333333333333,0.0,-0.7142857142857143,False
pointing_game,Overall,60,3D-Kernel-SHAP,3D-RISE,56.0,0.7962534147376392,1.0,0.016666666666666666,0.0,0.06666666666666667,False
pointing_game,Overall,60,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,45.0,0.0895550744136426,1.0,0.11666666666666667,0.0,0.4117647058823529,False
pointing_game,Overall,60,3D-Kernel-SHAP,LV-LOCO,24.0,0.36571229628151325,1.0,0.05,0.0,0.2727272727272727,False
pointing_game,Overall,60,3D-Kernel-SHAP,LV-Univ-Pred,7.0,0.0022819372533154484,0.07302199210609435,0.18333333333333332,0.0,0.8461538461538461,False
pointing_game,Overall,60,3D-Kernel-SHAP,SaliencyTubes,63.0,0.07363827012030266,1.0,0.13333333333333333,0.0,0.4,False
pointing_game,Overall,60,3D-Kernel-SHAP,AOSA,63.0,0.07363827012030266,1.0,0.13333333333333333,0.0,0.4,False
pointing_game,Overall,60,3D-Kernel-SHAP,GradCAM,93.0,0.0010150009471130653,0.03451003220184422,0.3,0.0,0.6,True
pointing_game,Overall,60,3D-LIME,3D-RISE,19.5,0.0832645166635504,1.0,0.1,0.0,0.5,False
pointing_game,Overall,60,3D-LIME,3D-Sampled-Occl-Sens,28.5,0.0046777349810472576,0.14124684389873904,0.2,0.0,0.6666666666666666,False
pointing_game,Overall,60,3D-LIME,LV-LOCO,22.5,0.03250944464571951,0.8127361161429878,0.13333333333333333,0.0,0.5714285714285714,False
pointing_game,Overall,60,3D-LIME,LV-Univ-Pred,9.5,0.00016244084518680075,0.005685429581538027,0.26666666666666666,0.0,0.8888888888888888,True
pointing_game,Overall,60,3D-LIME,SaliencyTubes,44.0,0.004556349803185131,0.14124684389873904,0.21666666666666667,0.0,0.6190476190476191,False
pointing_game,Overall,60,3D-LIME,AOSA,60.0,0.006714389785549478,0.18800291399538538,0.21666666666666667,0.0,0.5652173913043478,False
pointing_game,Overall,60,3D-LIME,GradCAM,64.0,3.6131125499798315e-05,0.0013007205179927394,0.38333333333333336,0.0,0.7419354838709677,True
pointing_game,Overall,60,3D-RISE,3D-Sampled-Occl-Sens,73.5,0.17971249487899976,1.0,0.1,0.0,0.3,False
pointing_game,Overall,60,3D-RISE,LV-LOCO,76.0,0.6373518882339371,1.0,0.03333333333333333,0.0,0.1111111111111111,False
pointing_game,Overall,60,3D-RISE,LV-Univ-Pred,69.0,0.03300625766123251,0.8127361161429878,0.16666666666666666,0.0,0.45454545454545453,False
pointing_game,Overall,60,3D-RISE,SaliencyTubes,117.0,0.16151331846754213,1.0,0.11666666666666667,0.0,0.28,False
pointing_game,Overall,60,3D-RISE,AOSA,117.0,0.16151331846754213,1.0,0.11666666666666667,0.0,0.28,False
pointing_game,Overall,60,3D-RISE,GradCAM,90.0,0.0015949936169505176,0.05263478935936708,0.2833333333333333,0.0,0.5862068965517241,False
pointing_game,Overall,60,3D-Sampled-Occl-Sens,LV-LOCO,51.0,0.31731050786291415,1.0,-0.06666666666666667,0.0,-0.25,False
pointing_game,Overall,60,3D-Sampled-Occl-Sens,LV-Univ-Pred,125.0,0.4142161782425252,1.0,0.06666666666666667,0.0,0.16666666666666666,False
